Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,17.290001,17.559999,15.790000,16.340000,16.340000,0
2018-04-24,16.160000,19.660000,15.370000,18.020000,18.020000,0
2018-04-25,18.139999,19.840000,17.750000,17.840000,17.840000,0
2018-04-26,18.070000,18.120001,16.240000,16.240000,16.240000,0
2018-04-27,16.219999,16.770000,15.250000,15.410000,15.410000,0
2018-04-30,15.310000,16.350000,15.130000,15.930000,15.930000,0
2018-05-01,16.000000,16.820000,15.420000,15.490000,15.490000,0
2018-05-02,15.480000,15.970000,14.750000,15.970000,15.970000,0
2018-05-03,15.780000,18.660000,15.430000,15.900000,15.900000,0
2018-05-04,15.940000,16.920000,10.910000,14.770000,14.770000,0
2018-05-07,15.050000,15.270000,14.510000,14.750000,14.750000,0
2018-05-08,14.530000,15.560000,14.520000,14.710000,14.710000,0
2018-05-09,14.540000,14.630000,13.380000,13.420000,13.420000,0
2018-05-10,13.360000,13.630000,12.920000,13.230000,13.230000,0
2018-05-11,13.220000,13.440000,12.650000,12.650000,12.650000,0
2018-05-14,13.090000,13.280000,12.810000,12.930000,12.930000,0
2018-05-15,13.130000,15.010000,12.500000,14.630000,14.630000,0
2018-05-16,14.380000,14.910000,13.210000,13.420000,13.420000,0
2018-05-17,13.540000,13.860000,12.650000,13.430000,13.430000,0
2018-05-18,13.180000,13.870000,13.060000,13.420000,13.420000,0
2018-05-21,12.990000,13.590000,12.780000,13.080000,13.080000,0
2018-05-22,13.030000,13.420000,12.770000,13.220000,13.220000,0
2018-05-23,13.500000,14.600000,12.490000,12.580000,12.580000,0
2018-05-24,12.730000,14.240000,12.530000,12.530000,12.530000,0
2018-05-25,12.440000,13.520000,12.290000,13.220000,13.220000,0
2018-05-29,14.390000,18.780001,14.390000,17.020000,17.020000,0
2018-05-30,16.600000,16.639999,14.650000,14.940000,14.940000,0
2018-05-31,14.930000,16.290001,14.200000,15.430000,15.430000,0
2018-06-01,14.920000,14.930000,13.370000,13.460000,13.460000,0
2018-06-04,13.910000,13.910000,12.690000,12.740000,12.740000,0
2018-06-05,12.910000,13.340000,12.300000,12.400000,12.400000,0
2018-06-06,12.100000,12.560000,11.620000,11.640000,11.640000,0
2018-06-07,11.660000,13.280000,11.220000,12.130000,12.130000,0
2018-06-08,12.540000,13.310000,12.090000,12.180000,12.180000,0
2018-06-11,12.520000,12.690000,12.140000,12.350000,12.350000,0
2018-06-12,12.290000,12.600000,11.880000,12.340000,12.340000,0
2018-06-13,12.130000,12.950000,11.980000,12.940000,12.940000,0
2018-06-14,12.980000,13.070000,11.880000,12.120000,12.120000,0
2018-06-15,12.190000,13.160000,11.930000,11.980000,11.980000,0
2018-06-18,12.790000,13.740000,12.280000,12.310000,12.310000,0
2018-06-19,14.610000,14.680000,13.210000,13.350000,13.350000,0
2018-06-20,12.900000,13.020000,12.250000,12.790000,12.790000,0
2018-06-21,12.540000,15.180000,12.180000,14.640000,14.640000,0
2018-06-22,14.600000,14.600000,13.110000,13.770000,13.770000,0
2018-06-25,15.070000,19.610001,14.560000,17.330000,17.330000,0
2018-06-26,16.709999,17.540001,15.100000,15.920000,15.920000,0
2018-06-27,16.520000,18.190001,14.760000,17.910000,17.910000,0
2018-06-28,17.540001,18.990000,16.400000,16.850000,16.850000,0
2018-06-29,15.730000,16.510000,14.660000,16.090000,16.090000,0
2018-07-02,17.700001,18.080000,15.540000,15.600000,15.600000,0
2018-07-03,15.370000,16.450001,14.680000,16.139999,16.139999,0
2018-07-05,15.620000,16.219999,14.470000,14.970000,14.970000,0
2018-07-06,14.990000,15.450000,13.340000,13.370000,13.370000,0
2018-07-09,13.020000,13.220000,12.600000,12.690000,12.690000,0
2018-07-10,12.520000,13.210000,11.930000,12.640000,12.640000,0
2018-07-11,14.050000,14.150000,13.090000,13.630000,13.630000,0
2018-07-12,13.070000,13.330000,12.420000,12.580000,12.580000,0
2018-07-13,12.390000,12.970000,11.620000,12.180000,12.180000,0
2018-07-16,12.770000,12.970000,12.460000,12.830000,12.830000,0
2018-07-17,12.910000,13.180000,11.850000,12.060000,12.060000,0
2018-07-18,11.870000,12.470000,11.440000,12.100000,12.100000,0
2018-07-19,12.200000,13.090000,11.790000,12.870000,12.870000,0
2018-07-20,13.000000,13.580000,12.490000,12.860000,12.860000,0
2018-07-23,13.470000,13.550000,12.580000,12.620000,12.620000,0
2018-07-24,12.610000,13.210000,11.660000,12.410000,12.410000,0
2018-07-25,12.370000,12.820000,11.800000,12.290000,12.290000,0
2018-07-26,12.450000,12.530000,11.780000,12.140000,12.140000,0
2018-07-27,12.170000,14.260000,11.600000,13.030000,13.030000,0
2018-07-30,13.630000,14.460000,12.980000,14.260000,14.260000,0
2018-07-31,13.980000,14.120000,12.810000,12.830000,12.830000,0
2018-08-01,13.090000,13.630000,12.450000,13.150000,13.150000,0
2018-08-02,13.570000,14.530000,12.170000,12.190000,12.190000,0
2018-08-03,12.430000,12.460000,11.070000,11.640000,11.640000,0
2018-08-06,11.910000,12.150000,11.170000,11.270000,11.270000,0
2018-08-07,11.120000,11.240000,10.520000,10.930000,10.930000,0
2018-08-08,10.930000,11.180000,10.520000,10.850000,10.850000,0
2018-08-09,10.940000,11.310000,10.170000,11.270000,11.270000,0
2018-08-10,12.340000,13.820000,12.300000,13.160000,13.160000,0
2018-08-13,14.500000,15.020000,12.950000,14.780000,14.780000,0
2018-08-14,13.930000,14.220000,13.110000,13.310000,13.310000,0
2018-08-15,13.520000,16.860001,13.440000,14.640000,14.640000,0
2018-08-16,14.180000,14.360000,12.820000,13.450000,13.450000,0
2018-08-17,13.180000,13.960000,12.400000,12.640000,12.640000,0
2018-08-20,12.570000,12.790000,12.260000,12.490000,12.490000,0
2018-08-21,12.470000,12.890000,12.090000,12.860000,12.860000,0
2018-08-22,13.090000,13.290000,11.970000,12.250000,12.250000,0
2018-08-23,12.030000,12.680000,11.650000,12.410000,12.410000,0
2018-08-24,12.130000,12.170000,11.830000,11.990000,11.990000,0
2018-08-27,12.370000,12.480000,12.020000,12.160000,12.160000,0
2018-08-28,12.010000,12.500000,11.870000,12.500000,12.500000,0
2018-08-29,12.340000,12.550000,12.090000,12.250000,12.250000,0
2018-08-30,12.250000,13.950000,12.240000,13.530000,13.530000,0
2018-08-31,13.540000,14.030000,12.820000,12.860000,12.860000,0
2018-09-04,13.130000,14.350000,13.120000,13.160000,13.160000,0
2018-09-05,13.690000,14.300000,13.230000,13.910000,13.910000,0
2018-09-06,14.210000,15.410000,13.720000,14.650000,14.650000,0
2018-09-07,14.720000,15.630000,14.310000,14.880000,14.880000,0
